NOC,Year,Bronze,Gold,Silver,Participants,Events,is_host,Total
MHL,1988,0,0,0,0,0,0,0
MHL,1992,0,0,0,0,0,0,0
MHL,1996,0,0,0,0,0,0,0
MHL,2000,0,0,0,0,0,0,0
MHL,2004,0,0,0,0,0,0,0
MHL,2008,0,0,0,5,3,0,0
MHL,2012,0,0,0,4,2,0,0
MHL,2016,0,0,0,5,3,0,0
MHL,2020,0,0,0,2,1,0,0
MHL,2024,0,0,0,4,3,0,0
MKD,1896,0,0,0,0,0,0,0
MKD,1900,0,0,0,0,0,0,0
MKD,1904,0,0,0,0,0,0,0
MKD,1908,0,0,0,0,0,0,0
MKD,1912,0,0,0,0,0,0,0
MKD,1916,0,0,0,0,0,0,0
MKD,1920,0,0,0,0,0,0,0
MKD,1924,0,0,0,0,0,0,0
MKD,1928,0,0,0,0,0,0,0
MKD,1932,0,0,0,0,0,0,0
MKD,1936,0,0,0,0,0,0,0
MKD,1940,0,0,0,0,0,0,0
MKD,1944,0,0,0,0,0,0,0
MKD,1948,0,0,0,0,0,0,0
MKD,1952,0,0,0,0,0,0,0
MKD,1956,0,0,0,0,0,0,0
MKD,1960,0,0,0,0,0,0,0
MKD,1964,0,0,0,0,0,0,0
MKD,1968,0,0,0,0,0,0,0
MKD,1972,0,0,0,0,0,0,0
MKD,1976,0,0,0,0,0,0,0
MKD,1980,0,0,0,0,0,0,0
MKD,1984,0,0,0,0,0,0,0
MKD,1988,0,0,0,0,0,0,0
MKD,1992,0,0,0,0,0,0,0
MKD,1996,0,0,0,16,4,0,0
MKD,2000,1,0,0,15,5,0,1
MKD,2004,0,0,0,14,5,0,0
MKD,2008,0,0,0,7,5,0,0
MKD,2012,0,0,0,4,2,0,0
MKD,2016,0,0,0,6,4,0,0
MKD,2020,0,0,1,8,7,0,1
MKD,2024,0,0,0,6,6,0,0
MLI,1896,0,0,0,0,0,0,0
MLI,1900,0,0,0,0,0,0,0
MLI,1904,0,0,0,0,0,0,0
MLI,1908,0,0,0,0,0,0,0
MLI,1912,0,0,0,0,0,0,0
MLI,1916,0,0,0,0,0,0,0
MLI,1920,0,0,0,0,0,0,0
MLI,1924,0,0,0,0,0,0,0
MLI,1928,0,0,0,0,0,0,0
MLI,1932,0,0,0,0,0,0,0
MLI,1936,0,0,0,0,0,0,0
MLI,1940,0,0,0,0,0,0,0
MLI,1944,0,0,0,0,0,0,0
MLI,1948,0,0,0,0,0,0,0
MLI,1952,0,0,0,0,0,0,0
MLI,1956,0,0,0,0,0,0,0
MLI,1960,0,0,0,0,0,0,0
MLI,1964,0,0,0,2,1,0,0
MLI,1968,0,0,0,2,2,0,0
MLI,1972,0,0,0,3,2,0,0
MLI,1976,0,0,0,0,0,0,0
MLI,1980,0,0,0,7,3,0,0
MLI,1984,0,0,0,5,3,0,0
MLI,1988,0,0,0,8,3,0,0
MLI,1992,0,0,0,6,2,0,0
MLI,1996,0,0,0,4,1,0,0
MLI,2000,0,0,0,5,3,0,0
MLI,2004,0,0,0,21,4,0,0
MLI,2008,0,0,0,17,4,0,0
MLI,2012,0,0,0,6,4,0,0
MLI,2016,0,0,0,6,4,0,0
MLI,2020,0,0,0,4,3,0,0
MLI,2024,0,0,0,24,5,0,0
MLT,1896,0,0,0,0,0,0,0
MLT,1900,0,0,0,0,0,0,0
MLT,1904,0,0,0,0,0,0,0
MLT,1908,0,0,0,0,0,0,0
MLT,1912,0,0,0,0,0,0,0
MLT,1916,0,0,0,0,0,0,0
MLT,1920,0,0,0,0,0,0,0
MLT,1924,0,0,0,0,0,0,0
MLT,1928,0,0,0,9,1,0,0
MLT,1932,0,0,0,0,0,0,0
MLT,1936,0,0,0,11,2,0,0
MLT,1940,0,0,0,0,0,0,0
MLT,1944,0,0,0,0,0,0,0
MLT,1948,0,0,0,1,1,0,0
MLT,1952,0,0,0,0,0,0,0
MLT,1956,0,0,0,0,0,0,0
MLT,1960,0,0,0,13,4,0,0
MLT,1964,0,0,0,0,0,0,0
MLT,1968,0,0,0,1,1,0,0
MLT,1972,0,0,0,5,2,0,0
MLT,1976,0,0,0,0,0,0,0
MLT,1980,0,0,0,12,3,0,0
MLT,1984,0,0,0,7,5,0,0
MLT,1988,0,0,0,6,4,0,0
MLT,1992,0,0,0,8,4,0,0
MLT,1996,0,0,0,10,5,0,0
MLT,2000,0,0,0,7,5,0,0
MLT,2004,0,0,0,7,5,0,0
MLT,2008,0,0,0,6,4,0,0
MLT,2012,0,0,0,5,3,0,0
MLT,2016,0,0,0,8,4,0,0
MLT,2020,0,0,0,8,5,0,0
MLT,2024,0,0,0,5,4,0,0
MNE,1896,0,0,0,0,0,0,0
MNE,1900,0,0,0,0,0,0,0
MNE,1904,0,0,0,0,0,0,0
MNE,1908,0,0,0,0,0,0,0
MNE,1912,0,0,0,0,0,0,0
MNE,1916,0,0,0,0,0,0,0
MNE,1920,0,0,0,0,0,0,0
MNE,1924,0,0,0,0,0,0,0
MNE,1928,0,0,0,0,0,0,0
MNE,1932,0,0,0,0,0,0,0
MNE,1936,0,0,0,0,0,0,0
MNE,1940,0,0,0,0,0,0,0
MNE,1944,0,0,0,0,0,0,0
MNE,1948,0,0,0,0,0,0,0
MNE,1952,0,0,0,0,0,0,0
MNE,1956,0,0,0,0,0,0,0
MNE,1960,0,0,0,0,0,0,0
MNE,1964,0,0,0,0,0,0,0
MNE,1968,0,0,0,0,0,0,0
MNE,1972,0,0,0,0,0,0,0
MNE,1976,0,0,0,0,0,0,0
MNE,1980,0,0,0,0,0,0,0
MNE,1984,0,0,0,0,0,0,0
MNE,1988,0,0,0,0,0,0,0
MNE,1992,0,0,0,0,0,0,0
MNE,1996,0,0,0,0,0,0,0
MNE,2000,0,0,0,0,0,0,0
MNE,2004,0,0,0,0,0,0,0
MNE,2008,0,0,0,20,6,0,0
MNE,2012,0,0,1,34,7,0,1
MNE,2016,0,0,0,35,7,0,0
MNE,2020,0,0,0,35,7,0,0
MNE,2024,0,0,0,19,6,0,0
MON,1896,0,0,0,0,0,0,0
MON,1900,0,0,0,0,0,0,0
MON,1904,0,0,0,0,0,0,0
MON,1908,0,0,0,0,0,0,0
MON,1912,0,0,0,0,0,0,0
MON,1916,0,0,0,0,0,0,0
MON,1920,0,0,0,7,2,0,0
MON,1924,1,0,0,9,4,0,1
MON,1928,0,0,0,12,4,0,0
MON,1932,0,0,0,1,1,0,0
MON,1936,0,0,0,11,2,0,0
MON,1940,0,0,0,0,0,0,0
MON,1944,0,0,0,0,0,0,0
MON,1948,0,0,0,4,1,0,0
MON,1952,0,0,0,10,2,0,0
MON,1956,0,0,0,0,0,0,0
MON,1960,0,0,0,13,3,0,0
MON,1964,0,0,0,1,1,0,0
MON,1968,0,0,0,2,1,0,0
MON,1972,0,0,0,5,2,0,0
MON,1976,0,0,0,10,3,0,0
MON,1980,0,0,0,0,0,0,0
MON,1984,0,0,0,8,5,0,0
MON,1988,0,0,0,9,7,0,0
MON,1992,0,0,0,4,2,0,0
MON,1996,0,0,0,4,3,0,0
MON,2000,0,0,0,4,4,0,0
MON,2004,0,0,0,3,3,0,0
MON,2008,0,0,0,5,5,0,0
MON,2012,0,0,0,6,6,0,0
MON,2016,0,0,0,8,3,0,0
MON,2020,0,0,0,6,5,0,0
MON,2024,0,0,0,6,6,0,0
MOZ,1896,0,0,0,0,0,0,0
MOZ,1900,0,0,0,0,0,0,0
MOZ,1904,0,0,0,0,0,0,0
MOZ,1908,0,0,0,0,0,0,0
MOZ,1912,0,0,0,0,0,0,0
MOZ,1916,0,0,0,0,0,0,0
MOZ,1920,0,0,0,0,0,0,0
MOZ,1924,0,0,0,0,0,0,0
MOZ,1928,0,0,0,0,0,0,0
MOZ,1932,0,0,0,0,0,0,0
MOZ,1936,0,0,0,0,0,0,0
MOZ,1940,0,0,0,0,0,0,0
MOZ,1944,0,0,0,0,0,0,0
MOZ,1948,0,0,0,0,0,0,0
MOZ,1952,0,0,0,0,0,0,0
MOZ,1956,0,0,0,0,0,0,0
MOZ,1960,0,0,0,0,0,0,0
MOZ,1964,0,0,0,0,0,0,0
MOZ,1968,0,0,0,0,0,0,0
MOZ,1972,0,0,0,0,0,0,0
MOZ,1976,0,0,0,0,0,0,0
MOZ,1980,0,0,0,16,2,0,0
MOZ,1984,0,0,0,14,2,0,0
MOZ,1988,0,0,0,12,3,0,0
MOZ,1992,0,0,0,7,2,0,0
MOZ,1996,1,0,0,3,3,0,1
MOZ,2000,0,1,0,4,2,0,1
MOZ,2004,0,0,0,4,2,0,0
MOZ,2008,0,0,0,4,3,0,0
MOZ,2012,0,0,0,6,4,0,0
MOZ,2016,0,0,0,8,4,0,0
MOZ,2020,0,0,0,10,6,0,0
MOZ,2024,0,0,0,7,5,0,0
MRI,1896,0,0,0,0,0,0,0
MRI,1900,0,0,0,0,0,0,0
MRI,1904,0,0,0,0,0,0,0
MRI,1908,0,0,0,0,0,0,0
MRI,1912,0,0,0,0,0,0,0
MRI,1916,0,0,0,0,0,0,0
MRI,1920,0,0,0,0,0,0,0
MRI,1924,0,0,0,0,0,0,0
MRI,1928,0,0,0,0,0,0,0
MRI,1932,0,0,0,0,0,0,0
MRI,1936,0,0,0,0,0,0,0
MRI,1940,0,0,0,0,0,0,0
MRI,1944,0,0,0,0,0,0,0
MRI,1948,0,0,0,0,0,0,0
MRI,1952,0,0,0,0,0,0,0
MRI,1956,0,0,0,0,0,0,0
MRI,1960,0,0,0,0,0,0,0
MRI,1964,0,0,0,0,0,0,0
MRI,1968,0,0,0,0,0,0,0
MRI,1972,0,0,0,0,0,0,0
MRI,1976,0,0,0,0,0,0,0
MRI,1980,0,0,0,0,0,0,0
MRI,1984,0,0,0,7,1,0,0
MRI,1988,0,0,0,11,5,0,0
MRI,1992,0,0,0,22,4,0,0
MRI,1996,0,0,0,36,6,0,0
MRI,2000,0,0,0,26,8,0,0
MRI,2004,0,0,0,9,5,0,0
MRI,2008,1,0,0,11,7,0,1
MRI,2012,0,0,0,11,7,0,0
MRI,2016,0,0,0,11,7,0,0
MRI,2020,0,0,0,8,6,0,0
MRI,2024,0,0,0,12,7,0,0
MTN,1896,0,0,0,0,0,0,0
MTN,1900,0,0,0,0,0,0,0
MTN,1904,0,0,0,0,0,0,0
MTN,1908,0,0,0,0,0,0,0
MTN,1912,0,0,0,0,0,0,0
MTN,1916,0,0,0,0,0,0,0
MTN,1920,0,0,0,0,0,0,0
MTN,1924,0,0,0,0,0,0,0
MTN,1928,0,0,0,0,0,0,0
MTN,1932,0,0,0,0,0,0,0
MTN,1936,0,0,0,0,0,0,0
MTN,1940,0,0,0,0,0,0,0
MTN,1944,0,0,0,0,0,0,0
MTN,1948,0,0,0,0,0,0,0
MTN,1952,0,0,0,0,0,0,0
MTN,1956,0,0,0,0,0,0,0
MTN,1960,0,0,0,0,0,0,0
MTN,1964,0,0,0,0,0,0,0
MTN,1968,0,0,0,0,0,0,0
MTN,1972,0,0,0,0,0,0,0
MTN,1976,0,0,0,0,0,0,0
MTN,1980,0,0,0,0,0,0,0
MTN,1984,0,0,0,2,1,0,0
MTN,1988,0,0,0,7,2,0,0
MTN,1992,0,0,0,6,1,0,0
MTN,1996,0,0,0,4,1,0,0
MTN,2000,0,0,0,2,1,0,0
MTN,2004,0,0,0,2,1,0,0
MTN,2008,0,0,0,2,1,0,0
MTN,2012,0,0,0,2,1,0,0
MTN,2016,0,0,0,2,1,0,0
MTN,2020,0,0,0,2,1,0,0
MTN,2024,0,0,0,2,2,0,0
MYA,1896,0,0,0,0,0,0,0
MYA,1900,0,0,0,0,0,0,0
MYA,1904,0,0,0,0,0,0,0
MYA,1908,0,0,0,0,0,0,0
MYA,1912,0,0,0,0,0,0,0
MYA,1916,0,0,0,0,0,0,0
MYA,1920,0,0,0,0,0,0,0
MYA,1924,0,0,0,0,0,0,0
MYA,1928,0,0,0,0,0,0,0
MYA,1932,0,0,0,0,0,0,0
MYA,1936,0,0,0,0,0,0,0
MYA,1940,0,0,0,0,0,0,0
MYA,1944,0,0,0,0,0,0,0
MYA,1948,0,0,0,5,3,0,0
MYA,1952,0,0,0,5,2,0,0
MYA,1956,0,0,0,12,4,0,0
MYA,1960,0,0,0,10,5,0,0
MYA,1964,0,0,0,12,5,0,0
MYA,1968,0,0,0,4,2,0,0
MYA,1972,0,0,0,19,4,0,0
MYA,1976,0,0,0,0,0,0,0
MYA,1980,0,0,0,2,2,0,0
MYA,1984,0,0,0,1,1,0,0
MYA,1988,0,0,0,3,1,0,0
MYA,1992,0,0,0,5,2,0,0
MYA,1996,0,0,0,3,2,0,0
MYA,2000,0,0,0,7,4,0,0
MYA,2004,0,0,0,2,2,0,0
MYA,2008,0,0,0,7,5,0,0
MYA,2012,0,0,0,6,5,0,0
MYA,2016,0,0,0,8,5,0,0
MYA,2020,0,0,0,2,2,0,0
MYA,2024,0,0,0,2,2,0,0
NAM,1896,0,0,0,0,0,0,0
NAM,1900,0,0,0,0,0,0,0
NAM,1904,0,0,0,0,0,0,0
NAM,1908,0,0,0,0,0,0,0
NAM,1912,0,0,0,0,0,0,0
NAM,1916,0,0,0,0,0,0,0
NAM,1920,0,0,0,0,0,0,0
NAM,1924,0,0,0,0,0,0,0
NAM,1928,0,0,0,0,0,0,0
NAM,1932,0,0,0,0,0,0,0
NAM,1936,0,0,0,0,0,0,0
NAM,1940,0,0,0,0,0,0,0
NAM,1944,0,0,0,0,0,0,0
NAM,1948,0,0,0,0,0,0,0
NAM,1952,0,0,0,0,0,0,0
NAM,1956,0,0,0,0,0,0,0
NAM,1960,0,0,0,0,0,0,0
NAM,1964,0,0,0,0,0,0,0
NAM,1968,0,0,0,0,0,0,0
NAM,1972,0,0,0,0,0,0,0
NAM,1976,0,0,0,0,0,0,0
NAM,1980,0,0,0,0,0,0,0
NAM,1984,0,0,0,0,0,0,0
NAM,1988,0,0,0,0,0,0,0
NAM,1992,0,0,2,10,3,0,2
NAM,1996,0,0,2,10,4,0,2
NAM,2000,0,0,0,16,6,0,0
NAM,2004,0,0,0,10,5,0,0
NAM,2008,0,0,0,11,4,0,0
NAM,2012,0,0,0,9,5,0,0
NAM,2016,0,0,0,11,4,0,0
NAM,2020,0,0,1,11,6,0,1
NAM,2024,0,0,0,4,4,0,0
NBO,1896,0,0,0,0,0,0,0
NBO,1900,0,0,0,0,0,0,0
NBO,1904,0,0,0,0,0,0,0
NBO,1908,0,0,0,0,0,0,0
NBO,1912,0,0,0,0,0,0,0
NBO,1916,0,0,0,0,0,0,0
NBO,1920,0,0,0,0,0,0,0
NBO,1924,0,0,0,0,0,0,0
NBO,1928,0,0,0,0,0,0,0
NBO,1932,0,0,0,0,0,0,0
NBO,1936,0,0,0,0,0,0,0
NBO,1940,0,0,0,0,0,0,0
NBO,1944,0,0,0,0,0,0,0
NBO,1948,0,0,0,0,0,0,0
NBO,1952,0,0,0,0,0,0,0
NBO,1956,0,0,0,2,1,0,0
NBO,1960,0,0,0,0,0,0,0
NBO,1964,0,0,0,0,0,0,0
NBO,1968,0,0,0,0,0,0,0
NBO,1972,0,0,0,0,0,0,0
NBO,1976,0,0,0,0,0,0,0
NBO,1980,0,0,0,0,0,0,0
NBO,1984,0,0,0,0,0,0,0
NBO,1988,0,0,0,0,0,0,0
NBO,1992,0,0,0,0,0,0,0
NBO,1996,0,0,0,0,0,0,0
NBO,2000,0,0,0,0,0,0,0
NBO,2004,0,0,0,0,0,0,0
NBO,2008,0,0,0,0,0,0,0
NBO,2012,0,0,0,0,0,0,0
NBO,2016,0,0,0,0,0,0,0
NBO,2020,0,0,0,0,0,0,0
NBO,2024,0,0,0,0,0,0,0
NCA,1896,0,0,0,0,0,0,0
NCA,1900,0,0,0,0,0,0,0
NCA,1904,0,0,0,0,0,0,0
NCA,1908,0,0,0,0,0,0,0
NCA,1912,0,0,0,0,0,0,0
NCA,1916,0,0,0,0,0,0,0
NCA,1920,0,0,0,0,0,0,0
NCA,1924,0,0,0,0,0,0,0
NCA,1928,0,0,0,0,0,0,0
NCA,1932,0,0,0,0,0,0,0
NCA,1936,0,0,0,0,0,0,0
NCA,1940,0,0,0,0,0,0,0
NCA,1944,0,0,0,0,0,0,0
NCA,1948,0,0,0,0,0,0,0
NCA,1952,0,0,0,0,0,0,0
NCA,1956,0,0,0,0,0,0,0
NCA,1960,0,0,0,0,0,0,0
NCA,1964,0,0,0,0,0,0,0
NCA,1968,0,0,0,16,3,0,0
NCA,1972,0,0,0,10,3,0,0
NCA,1976,0,0,0,25,6,0,0
NCA,1980,0,0,0,6,3,0,0
NCA,1984,0,0,0,5,2,0,0
NCA,1988,0,0,0,0,0,0,0
NCA,1992,0,0,0,9,6,0,0
NCA,1996,0,0,0,28,5,0,0
NCA,2000,0,0,0,6,5,0,0
NCA,2004,0,0,0,6,3,0,0
NCA,2008,0,0,0,7,4,0,0
NCA,2012,0,0,0,6,4,0,0
NCA,2016,0,0,0,5,4,0,0
NCA,2020,0,0,0,8,6,0,0
NCA,2024,0,0,0,7,6,0,0
NED,1896,0,0,0,0,0,0,0
NED,1900,3,0,2,73,7,0,5
NED,1904,0,0,0,0,0,0,0
NED,1908,2,0,0,218,11,0,2
NED,1912,3,0,0,45,7,0,3
NED,1916,0,0,0,0,0,0,0
NED,1920,5,4,2,213,15,0,11
NED,1924,5,4,1,246,17,0,10
NED,1928,4,6,9,384,17,0,19
NED,1932,1,2,5,80,9,0,8
NED,1936,7,6,4,227,15,0,17
NED,1940,0,0,0,0,0,0,0
NED,1944,0,0,0,0,0,0,0
NED,1948,9,5,2,187,18,0,16
NED,1952,0,0,5,180,14,0,5
NED,1956,0,0,0,1,1,0,0
NED,1960,2,0,1,160,13,0,3
NED,1964,4,2,4,158,12,0,10
NED,1968,1,3,3,140,11,0,7
NED,1972,1,3,1,199,16,0,5
NED,1976,3,0,2,175,11,0,5
NED,1980,2,0,1,112,10,0,3
NED,1984,6,5,2,185,15,0,13
NED,1988,5,2,2,202,17,0,9
NED,1992,7,2,6,257,20,0,15
NED,1996,10,4,5,290,19,0,19
NED,2000,4,12,9,285,21,0,25
NED,2004,9,4,9,264,22,0,22
NED,2008,4,7,5,283,20,0,16
NED,2012,8,6,6,222,19,0,20
NED,2016,4,8,7,329,23,0,19
NED,2020,14,10,12,391,31,0,36
NED,2024,12,15,7,449,32,0,34
NEP,1896,0,0,0,0,0,0,0
NEP,1900,0,0,0,0,0,0,0
NEP,1904,0,0,0,0,0,0,0
NEP,1908,0,0,0,0,0,0,0
NEP,1912,0,0,0,0,0,0,0
NEP,1916,0,0,0,0,0,0,0
NEP,1920,0,0,0,0,0,0,0
NEP,1924,0,0,0,0,0,0,0
NEP,1928,0,0,0,0,0,0,0
NEP,1932,0,0,0,0,0,0,0
NEP,1936,0,0,0,0,0,0,0
NEP,1940,0,0,0,0,0,0,0
NEP,1944,0,0,0,0,0,0,0
NEP,1948,0,0,0,0,0,0,0
NEP,1952,0,0,0,0,0,0,0
NEP,1956,0,0,0,0,0,0,0
NEP,1960,0,0,0,0,0,0,0
NEP,1964,0,0,0,6,2,0,0
NEP,1968,0,0,0,0,0,0,0
NEP,1972,0,0,0,2,1,0,0
NEP,1976,0,0,0,1,1,0,0
NEP,1980,0,0,0,10,3,0,0
NEP,1984,0,0,0,10,3,0,0
NEP,1988,0,0,0,20,5,0,0
NEP,1992,0,0,0,2,2,0,0
NEP,1996,0,0,0,6,4,0,0
NEP,2000,0,0,0,5,3,0,0
NEP,2004,0,0,0,6,4,0,0
NEP,2008,0,0,0,8,6,0,0
NEP,2012,0,0,0,5,3,0,0
NEP,2016,0,0,0,7,5,0,0
NEP,2020,0,0,0,5,4,0,0
NEP,2024,0,0,0,7,6,0,0
NFL,1896,0,0,0,0,0,0,0
NFL,1900,0,0,0,0,0,0,0
NFL,1904,0,0,0,1,1,0,0
NFL,1908,0,0,0,0,0,0,0
NFL,1912,0,0,0,0,0,0,0
NFL,1916,0,0,0,0,0,0,0
NFL,1920,0,0,0,0,0,0,0
NFL,1924,0,0,0,0,0,0,0
NFL,1928,0,0,0,0,0,0,0
NFL,1932,0,0,0,0,0,0,0
NFL,1936,0,0,0,0,0,0,0
NFL,1940,0,0,0,0,0,0,0
NFL,1944,0,0,0,0,0,0,0
NFL,1948,0,0,0,0,0,0,0
NFL,1952,0,0,0,0,0,0,0
NFL,1956,0,0,0,0,0,0,0
NFL,1960,0,0,0,0,0,0,0
NFL,1964,0,0,0,0,0,0,0
NFL,1968,0,0,0,0,0,0,0
NFL,1972,0,0,0,0,0,0,0
NFL,1976,0,0,0,0,0,0,0
NFL,1980,0,0,0,0,0,0,0
NFL,1984,0,0,0,0,0,0,0
NFL,1988,0,0,0,0,0,0,0
NFL,1992,0,0,0,0,0,0,0
NFL,1996,0,0,0,0,0,0,0
NFL,2000,0,0,0,0,0,0,0
NFL,2004,0,0,0,0,0,0,0
NFL,2008,0,0,0,0,0,0,0
NFL,2012,0,0,0,0,0,0,0
NFL,2016,0,0,0,0,0,0,0
NFL,2020,0,0,0,0,0,0,0
NFL,2024,0,0,0,0,0,0,0
NGR,1896,0,0,0,0,0,0,0
NGR,1900,0,0,0,0,0,0,0
NGR,1904,0,0,0,0,0,0,0
NGR,1908,0,0,0,0,0,0,0
NGR,1912,0,0,0,0,0,0,0
NGR,1916,0,0,0,0,0,0,0
NGR,1920,0,0,0,0,0,0,0
NGR,1924,0,0,0,0,0,0,0
NGR,1928,0,0,0,0,0,0,0
NGR,1932,0,0,0,0,0,0,0
NGR,1936,0,0,0,0,0,0,0
NGR,1940,0,0,0,0,0,0,0
NGR,1944,0,0,0,0,0,0,0
NGR,1948,0,0,0,0,0,0,0
NGR,1952,0,0,0,15,1,0,0
NGR,1956,0,0,0,14,1,0,0
NGR,1960,0,0,0,15,2,0,0
NGR,1964,1,0,0,19,2,0,1
NGR,1968,0,0,0,46,3,0,0
NGR,1972,1,0,0,36,2,0,1
NGR,1976,0,0,0,0,0,0,0
NGR,1980,0,0,0,56,5,0,0
NGR,1984,1,0,1,36,4,0,2
NGR,1988,0,0,0,86,8,0,0
NGR,1992,1,0,3,72,8,0,4
NGR,1996,3,2,1,84,9,0,6
NGR,2000,0,1,2,100,8,0,3
NGR,2004,2,0,0,79,10,0,2
NGR,2008,2,0,3,89,10,0,5
NGR,2012,0,0,0,58,8,0,0
NGR,2016,1,0,0,77,10,0,1
NGR,2020,1,0,1,68,10,0,2
NGR,2024,0,0,0,103,12,0,0
NIG,1896,0,0,0,0,0,0,0
NIG,1900,0,0,0,0,0,0,0
NIG,1904,0,0,0,0,0,0,0
NIG,1908,0,0,0,0,0,0,0
NIG,1912,0,0,0,0,0,0,0
NIG,1916,0,0,0,0,0,0,0
NIG,1920,0,0,0,0,0,0,0
NIG,1924,0,0,0,0,0,0,0
NIG,1928,0,0,0,0,0,0,0
NIG,1932,0,0,0,0,0,0,0
NIG,1936,0,0,0,0,0,0,0
NIG,1940,0,0,0,0,0,0,0
NIG,1944,0,0,0,0,0,0,0
NIG,1948,0,0,0,0,0,0,0
NIG,1952,0,0,0,0,0,0,0
NIG,1956,0,0,0,0,0,0,0
NIG,1960,0,0,0,0,0,0,0
NIG,1964,0,0,0,1,1,0,0
NIG,1968,0,0,0,2,1,0,0
NIG,1972,1,0,0,4,1,0,1
NIG,1976,0,0,0,0,0,0,0
NIG,1980,0,0,0,0,0,0,0
NIG,1984,0,0,0,4,2,0,0
NIG,1988,0,0,0,6,2,0,0
NIG,1992,0,0,0,3,1,0,0
NIG,1996,0,0,0,3,1,0,0
NIG,2000,0,0,0,4,2,0,0
NIG,2004,0,0,0,4,3,0,0
NIG,2008,0,0,0,4,2,0,0
NIG,2012,0,0,0,6,5,0,0
NIG,2016,0,0,1,6,4,0,1
NIG,2020,0,0,0,7,4,0,0
NIG,2024,0,0,0,7,5,0,0
NOR,1896,0,0,0,0,0,0,0
NOR,1900,3,0,2,29,2,0,5
NOR,1904,0,2,0,6,2,0,2
NOR,1908,3,2,3,103,7,0,8
NOR,1912,5,3,2,263,14,0,10
NOR,1916,0,0,0,0,0,0,0
NOR,1920,9,13,9,267,16,0,31
NOR,1924,3,5,2,105,10,0,10
NOR,1928,1,1,2,79,9,0,4
NOR,1932,0,0,0,8,4,0,0
NOR,1936,2,1,3,84,12,0,6
NOR,1940,0,0,0,0,0,0,0
NOR,1944,0,0,0,0,0,0,0
NOR,1948,3,1,3,97,12,0,7
NOR,1952,0,3,2,190,14,0,5
NOR,1956,2,1,0,29,6,0,3
NOR,1960,0,1,0,50,11,0,1
NOR,1964,0,0,0,43,6,0,0
NOR,1968,0,1,1,86,11,0,2
NOR,1972,1,2,1,161,15,0,4
NOR,1976,0,1,1,79,11,0,2
NOR,1980,0,0,0,0,0,0,0
NOR,1984,2,0,1,132,17,0,3
NOR,1988,0,2,3,79,11,0,5
NOR,1992,1,2,4,114,17,0,7
NOR,1996,3,2,2,116,16,0,7
NOR,2000,3,4,3,115,15,0,10
NOR,2004,1,5,0,60,12,0,6
NOR,2008,1,3,5,102,15,0,9
NOR,2012,1,2,1,69,15,0,4
NOR,2016,4,0,0,77,13,0,4
NOR,2020,2,4,2,112,18,0,8
NOR,2024,3,4,1,128,21,0,8
NRU,1896,0,0,0,0,0,0,0
NRU,1900,0,0,0,0,0,0,0
NRU,1904,0,0,0,0,0,0,0
NRU,1908,0,0,0,0,0,0,0
NRU,1912,0,0,0,0,0,0,0
NRU,1916,0,0,0,0,0,0,0
NRU,1920,0,0,0,0,0,0,0
NRU,1924,0,0,0,0,0,0,0
NRU,1928,0,0,0,0,0,0,0
NRU,1932,0,0,0,0,0,0,0
NRU,1936,0,0,0,0,0,0,0
NRU,1940,0,0,0,0,0,0,0
NRU,1944,0,0,0,0,0,0,0
NRU,1948,0,0,0,0,0,0,0
NRU,1952,0,0,0,0,0,0,0
NRU,1956,0,0,0,0,0,0,0
NRU,1960,0,0,0,0,0,0,0
NRU,1964,0,0,0,0,0,0,0
NRU,1968,0,0,0,0,0,0,0
NRU,1972,0,0,0,0,0,0,0
NRU,1976,0,0,0,0,0,0,0
NRU,1980,0,0,0,0,0,0,0
NRU,1984,0,0,0,0,0,0,0
NRU,1988,0,0,0,0,0,0,0
NRU,1992,0,0,0,0,0,0,0
NRU,1996,0,0,0,3,1,0,0
NRU,2000,0,0,0,2,1,0,0
NRU,2004,0,0,0,3,1,0,0
NRU,2008,0,0,0,1,1,0,0
NRU,2012,0,0,0,2,2,0,0
NRU,2016,0,0,0,2,2,0,0
NRU,2020,0,0,0,2,2,0,0
NRU,2024,0,0,0,1,1,0,0
NZL,1896,0,0,0,0,0,0,0
NZL,1900,0,1,0,1,1,0,1
NZL,1904,0,0,0,0,0,0,0
NZL,1908,0,0,0,0,0,0,0
NZL,1912,0,0,0,0,0,0,0
NZL,1916,0,0,0,0,0,0,0
NZL,1920,1,0,0,6,3,0,1
NZL,1924,1,0,0,6,3,0,1
NZL,1928,0,1,0,13,3,0,1
NZL,1932,0,0,1,29,4,0,1
NZL,1936,0,1,0,9,3,0,1
NZL,1940,0,0,0,0,0,0,0
NZL,1944,0,0,0,0,0,0,0
NZL,1948,0,0,0,8,5,0,0
NZL,1952,2,1,0,20,5,0,3
NZL,1956,0,2,0,57,9,0,2
NZL,1960,1,2,0,47,9,0,3
NZL,1964,2,3,0,88,11,0,5
NZL,1968,2,1,0,65,8,0,3
NZL,1972,1,1,1,112,14,0,3
NZL,1976,1,2,1,98,13,0,4
NZL,1980,0,0,0,7,2,0,0
NZL,1984,2,8,1,162,18,0,11
NZL,1988,8,3,2,112,16,0,13
NZL,1992,5,1,4,175,17,0,10
NZL,1996,1,3,2,129,15,0,6
NZL,2000,3,1,0,177,18,0,4
NZL,2004,0,3,2,184,18,0,5
NZL,2008,4,3,2,201,17,0,9
