NOC,Year,Bronze,Gold,Silver,Participants,Events,is_host,Total
MKD,1928,0,0,0,0,0,0,0
MKD,1932,0,0,0,0,0,0,0
MKD,1936,0,0,0,0,0,0,0
MKD,1940,0,0,0,0,0,0,0
MKD,1944,0,0,0,0,0,0,0
MKD,1948,0,0,0,0,0,0,0
MKD,1952,0,0,0,0,0,0,0
MKD,1956,0,0,0,0,0,0,0
MKD,1960,0,0,0,0,0,0,0
MKD,1964,0,0,0,0,0,0,0
MKD,1968,0,0,0,0,0,0,0
MKD,1972,0,0,0,0,0,0,0
MKD,1976,0,0,0,0,0,0,0
MKD,1980,0,0,0,0,0,0,0
MKD,1984,0,0,0,0,0,0,0
MKD,1988,0,0,0,0,0,0,0
MKD,1992,0,0,0,0,0,0,0
MKD,1996,0,0,0,16,4,0,0
MKD,2000,1,0,0,15,5,0,1
MKD,2004,0,0,0,14,5,0,0
MKD,2008,0,0,0,7,5,0,0
MKD,2012,0,0,0,4,2,0,0
MKD,2016,0,0,0,6,4,0,0
MKD,2020,0,0,1,8,7,0,1
MKD,2024,0,0,0,6,6,0,0
MLI,1896,0,0,0,0,0,0,0
MLI,1900,0,0,0,0,0,0,0
MLI,1904,0,0,0,0,0,0,0
MLI,1908,0,0,0,0,0,0,0
MLI,1912,0,0,0,0,0,0,0
MLI,1916,0,0,0,0,0,0,0
MLI,1920,0,0,0,0,0,0,0
MLI,1924,0,0,0,0,0,0,0
MLI,1928,0,0,0,0,0,0,0
MLI,1932,0,0,0,0,0,0,0
MLI,1936,0,0,0,0,0,0,0
MLI,1940,0,0,0,0,0,0,0
MLI,1944,0,0,0,0,0,0,0
MLI,1948,0,0,0,0,0,0,0
MLI,1952,0,0,0,0,0,0,0
MLI,1956,0,0,0,0,0,0,0
MLI,1960,0,0,0,0,0,0,0
MLI,1964,0,0,0,2,1,0,0
MLI,1968,0,0,0,2,2,0,0
MLI,1972,0,0,0,3,2,0,0
MLI,1976,0,0,0,0,0,0,0
MLI,1980,0,0,0,7,3,0,0
MLI,1984,0,0,0,5,3,0,0
MLI,1988,0,0,0,8,3,0,0
MLI,1992,0,0,0,6,2,0,0
MLI,1996,0,0,0,4,1,0,0
MLI,2000,0,0,0,5,3,0,0
MLI,2004,0,0,0,21,4,0,0
MLI,2008,0,0,0,17,4,0,0
MLI,2012,0,0,0,6,4,0,0
MLI,2016,0,0,0,6,4,0,0
MLI,2020,0,0,0,4,3,0,0
MLI,2024,0,0,0,24,5,0,0
MLT,1896,0,0,0,0,0,0,0
MLT,1900,0,0,0,0,0,0,0
MLT,1904,0,0,0,0,0,0,0
MLT,1908,0,0,0,0,0,0,0
MLT,1912,0,0,0,0,0,0,0
MLT,1916,0,0,0,0,0,0,0
MLT,1920,0,0,0,0,0,0,0
MLT,1924,0,0,0,0,0,0,0
MLT,1928,0,0,0,9,1,0,0
MLT,1932,0,0,0,0,0,0,0
MLT,1936,0,0,0,11,2,0,0
MLT,1940,0,0,0,0,0,0,0
MLT,1944,0,0,0,0,0,0,0
MLT,1948,0,0,0,1,1,0,0
MLT,1952,0,0,0,0,0,0,0
MLT,1956,0,0,0,0,0,0,0
MLT,1960,0,0,0,13,4,0,0
MLT,1964,0,0,0,0,0,0,0
MLT,1968,0,0,0,1,1,0,0
MLT,1972,0,0,0,5,2,0,0
MLT,1976,0,0,0,0,0,0,0
MLT,1980,0,0,0,12,3,0,0
MLT,1984,0,0,0,7,5,0,0
MLT,1988,0,0,0,6,4,0,0
MLT,1992,0,0,0,8,4,0,0
MLT,1996,0,0,0,10,5,0,0
MLT,2000,0,0,0,7,5,0,0
MLT,2004,0,0,0,7,5,0,0
MLT,2008,0,0,0,6,4,0,0
MLT,2012,0,0,0,5,3,0,0
MLT,2016,0,0,0,8,4,0,0
MLT,2020,0,0,0,8,5,0,0
MLT,2024,0,0,0,5,4,0,0
MNE,1896,0,0,0,0,0,0,0
MNE,1900,0,0,0,0,0,0,0
MNE,1904,0,0,0,0,0,0,0
MNE,1908,0,0,0,0,0,0,0
MNE,1912,0,0,0,0,0,0,0
MNE,1916,0,0,0,0,0,0,0
MNE,1920,0,0,0,0,0,0,0
MNE,1924,0,0,0,0,0,0,0
MNE,1928,0,0,0,0,0,0,0
MNE,1932,0,0,0,0,0,0,0
MNE,1936,0,0,0,0,0,0,0
MNE,1940,0,0,0,0,0,0,0
MNE,1944,0,0,0,0,0,0,0
MNE,1948,0,0,0,0,0,0,0
MNE,1952,0,0,0,0,0,0,0
MNE,1956,0,0,0,0,0,0,0
MNE,1960,0,0,0,0,0,0,0
MNE,1964,0,0,0,0,0,0,0
MNE,1968,0,0,0,0,0,0,0
MNE,1972,0,0,0,0,0,0,0
MNE,1976,0,0,0,0,0,0,0
MNE,1980,0,0,0,0,0,0,0
MNE,1984,0,0,0,0,0,0,0
MNE,1988,0,0,0,0,0,0,0
MNE,1992,0,0,0,0,0,0,0
MNE,1996,0,0,0,0,0,0,0
MNE,2000,0,0,0,0,0,0,0
MNE,2004,0,0,0,0,0,0,0
MNE,2008,0,0,0,20,6,0,0
MNE,2012,0,0,14,34,7,0,14
MNE,2016,0,0,0,35,7,0,0
MNE,2020,0,0,0,35,7,0,0
MNE,2024,0,0,0,19,6,0,0
MON,1896,0,0,0,0,0,0,0
MON,1900,0,0,0,0,0,0,0
MON,1904,0,0,0,0,0,0,0
MON,1908,0,0,0,0,0,0,0
MON,1912,0,0,0,0,0,0,0
MON,1916,0,0,0,0,0,0,0
MON,1920,0,0,0,7,2,0,0
MON,1924,1,0,0,9,4,0,1
MON,1928,0,0,0,12,4,0,0
MON,1932,0,0,0,1,1,0,0
MON,1936,0,0,0,11,2,0,0
MON,1940,0,0,0,0,0,0,0
MON,1944,0,0,0,0,0,0,0
MON,1948,0,0,0,4,1,0,0
MON,1952,0,0,0,10,2,0,0
MON,1956,0,0,0,0,0,0,0
MON,1960,0,0,0,13,3,0,0
MON,1964,0,0,0,1,1,0,0
MON,1968,0,0,0,2,1,0,0
MON,1972,0,0,0,5,2,0,0
MON,1976,0,0,0,10,3,0,0
MON,1980,0,0,0,0,0,0,0
MON,1984,0,0,0,8,5,0,0
MON,1988,0,0,0,9,7,0,0
MON,1992,0,0,0,4,2,0,0
MON,1996,0,0,0,4,3,0,0
MON,2000,0,0,0,4,4,0,0
MON,2004,0,0,0,3,3,0,0
MON,2008,0,0,0,5,5,0,0
MON,2012,0,0,0,6,6,0,0
MON,2016,0,0,0,8,3,0,0
MON,2020,0,0,0,6,5,0,0
MON,2024,0,0,0,6,6,0,0
MOZ,1896,0,0,0,0,0,0,0
MOZ,1900,0,0,0,0,0,0,0
MOZ,1904,0,0,0,0,0,0,0
MOZ,1908,0,0,0,0,0,0,0
MOZ,1912,0,0,0,0,0,0,0
MOZ,1916,0,0,0,0,0,0,0
MOZ,1920,0,0,0,0,0,0,0
MOZ,1924,0,0,0,0,0,0,0
MOZ,1928,0,0,0,0,0,0,0
MOZ,1932,0,0,0,0,0,0,0
MOZ,1936,0,0,0,0,0,0,0
MOZ,1940,0,0,0,0,0,0,0
MOZ,1944,0,0,0,0,0,0,0
MOZ,1948,0,0,0,0,0,0,0
MOZ,1952,0,0,0,0,0,0,0
MOZ,1956,0,0,0,0,0,0,0
MOZ,1960,0,0,0,0,0,0,0
MOZ,1964,0,0,0,0,0,0,0
MOZ,1968,0,0,0,0,0,0,0
MOZ,1972,0,0,0,0,0,0,0
MOZ,1976,0,0,0,0,0,0,0
MOZ,1980,0,0,0,16,2,0,0
MOZ,1984,0,0,0,14,2,0,0
MOZ,1988,0,0,0,12,3,0,0
MOZ,1992,0,0,0,7,2,0,0
MOZ,1996,1,0,0,3,3,0,1
MOZ,2000,0,1,0,4,2,0,1
MOZ,2004,0,0,0,4,2,0,0
MOZ,2008,0,0,0,4,3,0,0
MOZ,2012,0,0,0,6,4,0,0
MOZ,2016,0,0,0,8,4,0,0
MOZ,2020,0,0,0,10,6,0,0
MOZ,2024,0,0,0,7,5,0,0
MRI,1896,0,0,0,0,0,0,0
MRI,1900,0,0,0,0,0,0,0
MRI,1904,0,0,0,0,0,0,0
MRI,1908,0,0,0,0,0,0,0
MRI,1912,0,0,0,0,0,0,0
MRI,1916,0,0,0,0,0,0,0
MRI,1920,0,0,0,0,0,0,0
MRI,1924,0,0,0,0,0,0,0
MRI,1928,0,0,0,0,0,0,0
MRI,1932,0,0,0,0,0,0,0
MRI,1936,0,0,0,0,0,0,0
MRI,1940,0,0,0,0,0,0,0
MRI,1944,0,0,0,0,0,0,0
MRI,1948,0,0,0,0,0,0,0
MRI,1952,0,0,0,0,0,0,0
MRI,1956,0,0,0,0,0,0,0
MRI,1960,0,0,0,0,0,0,0
MRI,1964,0,0,0,0,0,0,0
MRI,1968,0,0,0,0,0,0,0
MRI,1972,0,0,0,0,0,0,0
MRI,1976,0,0,0,0,0,0,0
MRI,1980,0,0,0,0,0,0,0
MRI,1984,0,0,0,7,1,0,0
MRI,1988,0,0,0,11,5,0,0
MRI,1992,0,0,0,22,4,0,0
MRI,1996,0,0,0,36,6,0,0
MRI,2000,0,0,0,26,8,0,0
MRI,2004,0,0,0,9,5,0,0
MRI,2008,1,0,0,11,7,0,1
MRI,2012,0,0,0,11,7,0,0
MRI,2016,0,0,0,11,7,0,0
MRI,2020,0,0,0,8,6,0,0
MRI,2024,0,0,0,12,7,0,0
MTN,1896,0,0,0,0,0,0,0
MTN,1900,0,0,0,0,0,0,0
MTN,1904,0,0,0,0,0,0,0
MTN,1908,0,0,0,0,0,0,0
MTN,1912,0,0,0,0,0,0,0
MTN,1916,0,0,0,0,0,0,0
MTN,1920,0,0,0,0,0,0,0
MTN,1924,0,0,0,0,0,0,0
MTN,1928,0,0,0,0,0,0,0
MTN,1932,0,0,0,0,0,0,0
MTN,1936,0,0,0,0,0,0,0
MTN,1940,0,0,0,0,0,0,0
MTN,1944,0,0,0,0,0,0,0
MTN,1948,0,0,0,0,0,0,0
MTN,1952,0,0,0,0,0,0,0
MTN,1956,0,0,0,0,0,0,0
MTN,1960,0,0,0,0,0,0,0
MTN,1964,0,0,0,0,0,0,0
MTN,1968,0,0,0,0,0,0,0
MTN,1972,0,0,0,0,0,0,0
MTN,1976,0,0,0,0,0,0,0
MTN,1980,0,0,0,0,0,0,0
MTN,1984,0,0,0,2,1,0,0
MTN,1988,0,0,0,7,2,0,0
MTN,1992,0,0,0,6,1,0,0
MTN,1996,0,0,0,4,1,0,0
MTN,2000,0,0,0,2,1,0,0
MTN,2004,0,0,0,2,1,0,0
MTN,2008,0,0,0,2,1,0,0
MTN,2012,0,0,0,2,1,0,0
MTN,2016,0,0,0,2,1,0,0
MTN,2020,0,0,0,2,1,0,0
MTN,2024,0,0,0,2,2,0,0
MYA,1896,0,0,0,0,0,0,0
MYA,1900,0,0,0,0,0,0,0
MYA,1904,0,0,0,0,0,0,0
MYA,1908,0,0,0,0,0,0,0
MYA,1912,0,0,0,0,0,0,0
MYA,1916,0,0,0,0,0,0,0
MYA,1920,0,0,0,0,0,0,0
MYA,1924,0,0,0,0,0,0,0
MYA,1928,0,0,0,0,0,0,0
MYA,1932,0,0,0,0,0,0,0
MYA,1936,0,0,0,0,0,0,0
MYA,1940,0,0,0,0,0,0,0
MYA,1944,0,0,0,0,0,0,0
MYA,1948,0,0,0,5,3,0,0
MYA,1952,0,0,0,5,2,0,0
MYA,1956,0,0,0,12,4,0,0
MYA,1960,0,0,0,10,5,0,0
MYA,1964,0,0,0,12,5,0,0
MYA,1968,0,0,0,4,2,0,0
MYA,1972,0,0,0,19,4,0,0
MYA,1976,0,0,0,0,0,0,0
MYA,1980,0,0,0,2,2,0,0
MYA,1984,0,0,0,1,1,0,0
MYA,1988,0,0,0,3,1,0,0
MYA,1992,0,0,0,5,2,0,0
MYA,1996,0,0,0,3,2,0,0
MYA,2000,0,0,0,7,4,0,0
MYA,2004,0,0,0,2,2,0,0
MYA,2008,0,0,0,7,5,0,0
MYA,2012,0,0,0,6,5,0,0
MYA,2016,0,0,0,8,5,0,0
MYA,2020,0,0,0,2,2,0,0
MYA,2024,0,0,0,2,2,0,0
NAM,1896,0,0,0,0,0,0,0
NAM,1900,0,0,0,0,0,0,0
NAM,1904,0,0,0,0,0,0,0
NAM,1908,0,0,0,0,0,0,0
NAM,1912,0,0,0,0,0,0,0
NAM,1916,0,0,0,0,0,0,0
NAM,1920,0,0,0,0,0,0,0
NAM,1924,0,0,0,0,0,0,0
NAM,1928,0,0,0,0,0,0,0
NAM,1932,0,0,0,0,0,0,0
NAM,1936,0,0,0,0,0,0,0
NAM,1940,0,0,0,0,0,0,0
NAM,1944,0,0,0,0,0,0,0
NAM,1948,0,0,0,0,0,0,0
NAM,1952,0,0,0,0,0,0,0
NAM,1956,0,0,0,0,0,0,0
NAM,1960,0,0,0,0,0,0,0
NAM,1964,0,0,0,0,0,0,0
NAM,1968,0,0,0,0,0,0,0
NAM,1972,0,0,0,0,0,0,0
NAM,1976,0,0,0,0,0,0,0
NAM,1980,0,0,0,0,0,0,0
NAM,1984,0,0,0,0,0,0,0
NAM,1988,0,0,0,0,0,0,0
NAM,1992,0,0,2,10,3,0,2
NAM,1996,0,0,2,10,4,0,2
NAM,2000,0,0,0,16,6,0,0
NAM,2004,0,0,0,10,5,0,0
NAM,2008,0,0,0,11,4,0,0
NAM,2012,0,0,0,9,5,0,0
NAM,2016,0,0,0,11,4,0,0
NAM,2020,0,0,1,11,6,0,1
NAM,2024,0,0,0,4,4,0,0
NBO,1896,0,0,0,0,0,0,0
NBO,1900,0,0,0,0,0,0,0
NBO,1904,0,0,0,0,0,0,0
NBO,1908,0,0,0,0,0,0,0
NBO,1912,0,0,0,0,0,0,0
NBO,1916,0,0,0,0,0,0,0
NBO,1920,0,0,0,0,0,0,0
NBO,1924,0,0,0,0,0,0,0
NBO,1928,0,0,0,0,0,0,0
NBO,1932,0,0,0,0,0,0,0
NBO,1936,0,0,0,0,0,0,0
NBO,1940,0,0,0,0,0,0,0
NBO,1944,0,0,0,0,0,0,0
NBO,1948,0,0,0,0,0,0,0
NBO,1952,0,0,0,0,0,0,0
NBO,1956,0,0,0,2,1,0,0
NBO,1960,0,0,0,0,0,0,0
NBO,1964,0,0,0,0,0,0,0
NBO,1968,0,0,0,0,0,0,0
NBO,1972,0,0,0,0,0,0,0
NBO,1976,0,0,0,0,0,0,0
NBO,1980,0,0,0,0,0,0,0
NBO,1984,0,0,0,0,0,0,0
NBO,1988,0,0,0,0,0,0,0
NBO,1992,0,0,0,0,0,0,0
NBO,1996,0,0,0,0,0,0,0
NBO,2000,0,0,0,0,0,0,0
NBO,2004,0,0,0,0,0,0,0
NBO,2008,0,0,0,0,0,0,0
NBO,2012,0,0,0,0,0,0,0
NBO,2016,0,0,0,0,0,0,0
NBO,2020,0,0,0,0,0,0,0
NBO,2024,0,0,0,0,0,0,0
NCA,1896,0,0,0,0,0,0,0
NCA,1900,0,0,0,0,0,0,0
NCA,1904,0,0,0,0,0,0,0
NCA,1908,0,0,0,0,0,0,0
NCA,1912,0,0,0,0,0,0,0
NCA,1916,0,0,0,0,0,0,0
NCA,1920,0,0,0,0,0,0,0
NCA,1924,0,0,0,0,0,0,0
NCA,1928,0,0,0,0,0,0,0
NCA,1932,0,0,0,0,0,0,0
NCA,1936,0,0,0,0,0,0,0
NCA,1940,0,0,0,0,0,0,0
NCA,1944,0,0,0,0,0,0,0
NCA,1948,0,0,0,0,0,0,0
NCA,1952,0,0,0,0,0,0,0
NCA,1956,0,0,0,0,0,0,0
NCA,1960,0,0,0,0,0,0,0
NCA,1964,0,0,0,0,0,0,0
NCA,1968,0,0,0,16,3,0,0
NCA,1972,0,0,0,10,3,0,0
NCA,1976,0,0,0,25,6,0,0
NCA,1980,0,0,0,6,3,0,0
NCA,1984,0,0,0,5,2,0,0
NCA,1988,0,0,0,0,0,0,0
NCA,1992,0,0,0,9,6,0,0
NCA,1996,0,0,0,28,5,0,0
NCA,2000,0,0,0,6,5,0,0
NCA,2004,0,0,0,6,3,0,0
NCA,2008,0,0,0,7,4,0,0
NCA,2012,0,0,0,6,4,0,0
NCA,2016,0,0,0,5,4,0,0
NCA,2020,0,0,0,8,6,0,0
NCA,2024,0,0,0,7,6,0,0
NED,1896,0,0,0,0,0,0,0
NED,1900,16,3,8,73,7,0,27
NED,1904,0,0,0,0,0,0,0
NED,1908,16,0,0,218,11,0,16
NED,1912,26,0,0,45,7,0,26
NED,1916,0,0,0,0,0,0,0
NED,1920,25,15,10,213,15,0,50
NED,1924,18,8,1,246,17,0,27
NED,1928,8,20,29,384,17,0,57
NED,1932,1,2,10,80,9,0,13
NED,1936,21,9,7,227,15,0,37
NED,1940,0,0,0,0,0,0,0
NED,1944,0,0,0,0,0,0,0
NED,1948,32,8,2,187,18,0,42
NED,1952,0,0,18,180,14,0,18
NED,1956,0,0,0,1,1,0,0
NED,1960,2,0,1,160,13,0,3
NED,1964,16,5,10,158,12,0,31
NED,1968,1,6,7,140,11,0,14
NED,1972,2,3,1,199,16,0,6
NED,1976,12,0,2,175,11,0,14
NED,1980,5,0,1,112,10,0,6
NED,1984,14,20,7,185,15,0,41
NED,1988,36,3,6,202,17,0,45
NED,1992,8,5,20,257,20,0,33
NED,1996,26,38,9,290,19,0,73
NED,2000,23,27,29,285,21,0,79
NED,2004,22,4,51,264,22,0,77
NED,2008,4,39,18,283,20,0,61
NED,2012,19,21,29,222,19,0,69
NED,2016,13,9,25,329,23,0,47
NED,2020,17,33,22,391,31,0,72
NED,2024,26,67,25,449,32,0,118
NEP,1896,0,0,0,0,0,0,0
NEP,1900,0,0,0,0,0,0,0
NEP,1904,0,0,0,0,0,0,0
NEP,1908,0,0,0,0,0,0,0
NEP,1912,0,0,0,0,0,0,0
NEP,1916,0,0,0,0,0,0,0
NEP,1920,0,0,0,0,0,0,0
NEP,1924,0,0,0,0,0,0,0
NEP,1928,0,0,0,0,0,0,0
NEP,1932,0,0,0,0,0,0,0
NEP,1936,0,0,0,0,0,0,0
NEP,1940,0,0,0,0,0,0,0
NEP,1944,0,0,0,0,0,0,0
NEP,1948,0,0,0,0,0,0,0
NEP,1952,0,0,0,0,0,0,0
NEP,1956,0,0,0,0,0,0,0
NEP,1960,0,0,0,0,0,0,0
NEP,1964,0,0,0,6,2,0,0
NEP,1968,0,0,0,0,0,0,0
NEP,1972,0,0,0,2,1,0,0
NEP,1976,0,0,0,1,1,0,0
NEP,1980,0,0,0,10,3,0,0
NEP,1984,0,0,0,10,3,0,0
NEP,1988,0,0,0,20,5,0,0
NEP,1992,0,0,0,2,2,0,0
NEP,1996,0,0,0,6,4,0,0
NEP,2000,0,0,0,5,3,0,0
NEP,2004,0,0,0,6,4,0,0
NEP,2008,0,0,0,8,6,0,0
NEP,2012,0,0,0,5,3,0,0
NEP,2016,0,0,0,7,5,0,0
NEP,2020,0,0,0,5,4,0,0
NEP,2024,0,0,0,7,6,0,0
NFL,1896,0,0,0,0,0,0,0
NFL,1900,0,0,0,0,0,0,0
NFL,1904,0,0,0,1,1,0,0
NFL,1908,0,0,0,0,0,0,0
NFL,1912,0,0,0,0,0,0,0
NFL,1916,0,0,0,0,0,0,0
NFL,1920,0,0,0,0,0,0,0
NFL,1924,0,0,0,0,0,0,0
NFL,1928,0,0,0,0,0,0,0
NFL,1932,0,0,0,0,0,0,0
NFL,1936,0,0,0,0,0,0,0
NFL,1940,0,0,0,0,0,0,0
NFL,1944,0,0,0,0,0,0,0
NFL,1948,0,0,0,0,0,0,0
NFL,1952,0,0,0,0,0,0,0
NFL,1956,0,0,0,0,0,0,0
NFL,1960,0,0,0,0,0,0,0
NFL,1964,0,0,0,0,0,0,0
NFL,1968,0,0,0,0,0,0,0
NFL,1972,0,0,0,0,0,0,0
NFL,1976,0,0,0,0,0,0,0
NFL,1980,0,0,0,0,0,0,0
NFL,1984,0,0,0,0,0,0,0
NFL,1988,0,0,0,0,0,0,0
NFL,1992,0,0,0,0,0,0,0
NFL,1996,0,0,0,0,0,0,0
NFL,2000,0,0,0,0,0,0,0
NFL,2004,0,0,0,0,0,0,0
NFL,2008,0,0,0,0,0,0,0
NFL,2012,0,0,0,0,0,0,0
NFL,2016,0,0,0,0,0,0,0
NFL,2020,0,0,0,0,0,0,0
NFL,2024,0,0,0,0,0,0,0
NGR,1896,0,0,0,0,0,0,0
NGR,1900,0,0,0,0,0,0,0
NGR,1904,0,0,0,0,0,0,0
NGR,1908,0,0,0,0,0,0,0
NGR,1912,0,0,0,0,0,0,0
NGR,1916,0,0,0,0,0,0,0
NGR,1920,0,0,0,0,0,0,0
NGR,1924,0,0,0,0,0,0,0
NGR,1928,0,0,0,0,0,0,0
NGR,1932,0,0,0,0,0,0,0
NGR,1936,0,0,0,0,0,0,0
NGR,1940,0,0,0,0,0,0,0
NGR,1944,0,0,0,0,0,0,0
NGR,1948,0,0,0,0,0,0,0
NGR,1952,0,0,0,15,1,0,0
NGR,1956,0,0,0,14,1,0,0
NGR,1960,0,0,0,15,2,0,0
NGR,1964,1,0,0,19,2,0,1
NGR,1968,0,0,0,46,3,0,0
NGR,1972,1,0,0,36,2,0,1
NGR,1976,0,0,0,0,0,0,0
NGR,1980,0,0,0,56,5,0,0
NGR,1984,4,0,1,36,4,0,5
NGR,1988,0,0,0,86,8,0,0
NGR,1992,4,0,7,72,8,0,11
NGR,1996,3,17,4,84,9,0,24
NGR,2000,0,6,2,100,8,0,8
NGR,2004,8,0,0,79,10,0,8
NGR,2008,7,0,16,89,10,0,23
NGR,2012,0,0,0,58,8,0,0
NGR,2016,18,0,0,77,10,0,18
NGR,2020,1,0,1,68,10,0,2
NGR,2024,0,0,0,103,12,0,0
NIG,1896,0,0,0,0,0,0,0
NIG,1900,0,0,0,0,0,0,0
NIG,1904,0,0,0,0,0,0,0
NIG,1908,0,0,0,0,0,0,0
NIG,1912,0,0,0,0,0,0,0
NIG,1916,0,0,0,0,0,0,0
NIG,1920,0,0,0,0,0,0,0
NIG,1924,0,0,0,0,0,0,0
NIG,1928,0,0,0,0,0,0,0
NIG,1932,0,0,0,0,0,0,0
NIG,1936,0,0,0,0,0,0,0
NIG,1940,0,0,0,0,0,0,0
NIG,1944,0,0,0,0,0,0,0
NIG,1948,0,0,0,0,0,0,0
NIG,1952,0,0,0,0,0,0,0
NIG,1956,0,0,0,0,0,0,0
NIG,1960,0,0,0,0,0,0,0
NIG,1964,0,0,0,1,1,0,0
NIG,1968,0,0,0,2,1,0,0
NIG,1972,1,0,0,4,1,0,1
NIG,1976,0,0,0,0,0,0,0
NIG,1980,0,0,0,0,0,0,0
NIG,1984,0,0,0,4,2,0,0
NIG,1988,0,0,0,6,2,0,0
NIG,1992,0,0,0,3,1,0,0
NIG,1996,0,0,0,3,1,0,0
NIG,2000,0,0,0,4,2,0,0
NIG,2004,0,0,0,4,3,0,0
NIG,2008,0,0,0,4,2,0,0
NIG,2012,0,0,0,6,5,0,0
NIG,2016,0,0,1,6,4,0,1
NIG,2020,0,0,0,7,4,0,0
NIG,2024,0,0,0,7,5,0,0
NOR,1896,0,0,0,0,0,0,0
NOR,1900,3,0,6,29,2,0,9
NOR,1904,0,2,0,6,2,0,2
NOR,1908,3,7,32,103,7,0,42
NOR,1912,34,40,6,263,14,0,80
NOR,1916,0,0,0,0,0,0,0
NOR,1920,27,58,52,267,16,0,137
NOR,1924,3,14,5,105,10,0,22
NOR,1928,1,4,4,79,9,0,9
NOR,1932,0,0,0,8,4,0,0
NOR,1936,15,1,12,84,12,0,28
NOR,1940,0,0,0,0,0,0,0
NOR,1944,0,0,0,0,0,0,0
NOR,1948,11,3,4,97,12,0,18
NOR,1952,0,5,8,190,14,0,13
NOR,1956,2,1,0,29,6,0,3
NOR,1960,0,2,0,50,11,0,2
NOR,1964,0,0,0,43,6,0,0
NOR,1968,0,4,2,86,11,0,6
NOR,1972,4,2,2,161,15,0,8
NOR,1976,0,2,4,79,11,0,6
NOR,1980,0,0,0,0,0,0,0
NOR,1984,3,0,1,132,17,0,4
NOR,1988,0,2,20,79,11,0,22
NOR,1992,1,2,20,114,17,0,23
NOR,1996,18,2,3,116,16,0,23
NOR,2000,19,20,4,115,15,0,43
NOR,2004,2,5,0,60,12,0,7
NOR,2008,1,16,5,102,15,0,22
NOR,2012,1,15,1,69,15,0,17
NOR,2016,19,0,0,77,13,0,19
NOR,2020,16,5,2,112,18,0,23
NOR,2024,4,18,1,128,21,0,23
NRU,1896,0,0,0,0,0,0,0
NRU,1900,0,0,0,0,0,0,0
NRU,1904,0,0,0,0,0,0,0
NRU,1908,0,0,0,0,0,0,0
NRU,1912,0,0,0,0,0,0,0
NRU,1916,0,0,0,0,0,0,0
NRU,1920,0,0,0,0,0,0,0
NRU,1924,0,0,0,0,0,0,0
NRU,1928,0,0,0,0,0,0,0
NRU,1932,0,0,0,0,0,0,0
NRU,1936,0,0,0,0,0,0,0
NRU,1940,0,0,0,0,0,0,0
NRU,1944,0,0,0,0,0,0,0
NRU,1948,0,0,0,0,0,0,0
NRU,1952,0,0,0,0,0,0,0
NRU,1956,0,0,0,0,0,0,0
NRU,1960,0,0,0,0,0,0,0
NRU,1964,0,0,0,0,0,0,0
NRU,1968,0,0,0,0,0,0,0
NRU,1972,0,0,0,0,0,0,0
NRU,1976,0,0,0,0,0,0,0
NRU,1980,0,0,0,0,0,0,0
NRU,1984,0,0,0,0,0,0,0
NRU,1988,0,0,0,0,0,0,0
NRU,1992,0,0,0,0,0,0,0
NRU,1996,0,0,0,3,1,0,0
NRU,2000,0,0,0,2,1,0,0
NRU,2004,0,0,0,3,1,0,0
NRU,2008,0,0,0,1,1,0,0
NRU,2012,0,0,0,2,2,0,0
NRU,2016,0,0,0,2,2,0,0
NRU,2020,0,0,0,2,2,0,0
NRU,2024,0,0,0,1,1,0,0
NZL,1896,0,0,0,0,0,0,0
NZL,1900,0,1,0,1,1,0,1
NZL,1904,0,0,0,0,0,0,0
NZL,1908,0,0,0,0,0,0,0
NZL,1912,0,0,0,0,0,0,0
NZL,1916,0,0,0,0,0,0,0
NZL,1920,1,0,0,6,3,0,1
NZL,1924,1,0,0,6,3,0,1
NZL,1928,0,1,0,13,3,0,1
NZL,1932,0,0,2,29,4,0,2
NZL,1936,0,1,0,9,3,0,1
NZL,1940,0,0,0,0,0,0,0
NZL,1944,0,0,0,0,0,0,0
NZL,1948,0,0,0,8,5,0,0
NZL,1952,2,1,0,20,5,0,3
NZL,1956,0,3,0,57,9,0,3
NZL,1960,1,2,0,47,9,0,3
NZL,1964,2,4,0,88,11,0,6
NZL,1968,2,5,0,65,8,0,7
NZL,1972,1,9,4,112,14,0,14
NZL,1976,9,15,1,98,13,0,25
NZL,1980,0,0,0,7,2,0,0
NZL,1984,6,16,1,162,18,0,23
NZL,1988,16,4,4,112,16,0,24
NZL,1992,5,1,9,175,17,0,15
NZL,1996,4,3,2,129,15,0,9
NZL,2000,3,1,0,177,18,0,4
NZL,2004,0,4,2,184,18,0,6
NZL,2008,9,4,2,201,17,0,15
NZL,2012,15,9,3,204,16,0,27
NZL,2016,5,6,25,232,20,0,36
NZL,2020,8,29,28,279,26,0,65
NZL,2024,7,26,18,253,27,0,51
OMA,1896,0,0,0,0,0,0,0
OMA,1900,0,0,0,0,0,0,0
OMA,1904,0,0,0,0,0,0,0
OMA,1908,0,0,0,0,0,0,0
OMA,1912,0,0,0,0,0,0,0
OMA,1916,0,0,0,0,0,0,0
OMA,1920,0,0,0,0,0,0,0
OMA,1924,0,0,0,0,0,0,0
OMA,1928,0,0,0,0,0,0,0
OMA,1932,0,0,0,0,0,0,0
OMA,1936,0,0,0,0,0,0,0
OMA,1940,0,0,0,0,0,0,0
OMA,1944,0,0,0,0,0,0,0
OMA,1948,0,0,0,0,0,0,0
